playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I1001024,2.0,Ned,Reeves,25,210,0,7,RIGHT,VIC,2018,2021,East Malvern (Vic)/St Kevin&apos;s Coll (Vic)/Oakl U18/St Kevin&apos;s OB (Vic),,preseason,RUCK,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1001024.png?im=Scale,width=0.6,height=0.6",31/10/1998,CD_T80,HAW,Hawthorn,Hawks,2.0,80.0,0.0,0.0,45.0,3.0,10.0,0.0,0.0,0.0,1.0,65.0,13.0,0.0,0.0,0.0,8.0,66.7,18.0,104.0,12.0,5.0,1.0,6.0,2.0,0.0,0.0,0.0,6.0,10.0,54.0,10.0,18.5,40.6,0.0,0.0,2.0,62.5,0.0,0.0,8.0,0.8,2.0,0.0,0.0,113.0,8.0,17.0,207.0,308.4,1.0,133.0,4.0,3.0,0.0,4.0,3.0,4.0,0.0,6.0,20.0,4.0,7.0,2.0,80.0,0.0,0.0,45.0,1.5,5.0,0.0,0.0,0.0,0.5,65.0,6.5,0.0,0.0,0.0,4.0,66.7,9.0,52.0,6.0,2.5,0.5,3.0,1.0,0.0,0.0,0.0,3.0,5.0,27.0,5.0,18.5,40.6,0.0,0.0,1.0,62.5,0.0,0.0,4.0,0.8,1.0,0.0,0.0,56.6,4.0,8.5,308.4,0.5,66.5,2.0,1.5,0.0,2.0,1.5,2.0,0.0,3.0,10.0,2.0,3.5
CD_I1001026,0.0,Jordan,Ridley,25,195,0,14,RIGHT,VIC,2016,2018,East Burwood (Vic)/Box Hill High School (Vic)/Oakleigh U18,22.0,nationalDraft,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1001026.png?im=Scale,width=0.6,height=0.6",20/10/1998,CD_T50,ESS,Essendon,Bombers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,355.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1001028,0.0,Jack,Silvagni,26,194,0,1,RIGHT,VIC,2015,2016,Greythorn (Vic)/Xavier College (Vic)/Oakleigh U18,53.0,fatherSon,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1001028.png?im=Scale,width=0.6,height=0.6",17/12/1997,CD_T30,CARL,Carlton,Blues,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1001195,3.0,Izak,Rankine,23,179,0,23,RIGHT,SA,2018,2020,Flinders Park (SA)/Henley High School (SA)/W Adelaide (SANFL)/Gold Coast,3.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1001195.png?im=Scale,width=0.6,height=0.6",23/04/2000,CD_T10,ADEL,Adelaide Crows,Crows,3.0,89.5,0.0,1.0,15.0,2.0,14.0,0.0,0.0,0.0,0.0,54.9,28.0,3.0,0.0,0.0,15.0,62.7,51.0,228.0,32.0,18.0,9.0,3.0,2.0,44.4,3.0,4.0,19.0,19.0,0.0,0.0,0.0,0.0,13.0,1.0,5.0,56.3,0.0,0.0,32.0,1.7,7.0,1.0,1.0,862.0,6.0,62.0,62.0,431.6,1.0,0.0,10.0,1.0,9.0,3.0,6.0,14.0,5.0,8.0,51.0,15.0,23.0,3.0,89.5,0.0,0.3,15.0,0.7,4.7,0.0,0.0,0.0,0.0,54.9,9.3,1.0,0.0,0.0,5.0,62.7,17.0,76.0,10.7,6.0,3.0,1.0,0.7,44.4,1.0,1.3,6.3,6.3,0.0,0.0,0.0,0.0,4.3,0.3,1.7,56.3,0.0,0.0,10.7,1.7,2.3,0.3,0.3,287.5,2.0,20.7,431.6,0.3,0.0,3.3,0.3,3.0,1.0,2.0,4.7,1.7,2.7,17.0,5.0,7.7
CD_I1001299,3.0,Connor,Rozee,24,185,0,1,RIGHT,SA,2018,2019,South Augusta (SA)/North Adelaide (SANFL),5.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1001299.png?im=Scale,width=0.6,height=0.6",22/01/2000,CD_T110,PORT,Port Adelaide,Power,3.0,83.7,3.0,0.0,59.0,7.0,11.0,0.0,0.0,0.0,0.0,36.0,27.0,0.0,0.0,0.0,23.0,64.2,81.0,326.0,52.0,27.0,4.0,1.0,7.0,50.0,1.0,3.0,17.0,31.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,54.0,0.0,0.0,50.0,1.6,19.0,2.0,2.0,1240.0,2.0,48.0,18.0,512.9,6.0,0.0,32.0,6.0,6.0,2.0,9.0,8.0,0.0,16.0,75.0,13.0,48.0,3.0,83.7,1.0,0.0,59.0,2.3,3.7,0.0,0.0,0.0,0.0,36.0,9.0,0.0,0.0,0.0,7.7,64.2,27.0,108.7,17.3,9.0,1.3,0.3,2.3,50.0,0.3,1.0,5.7,10.3,0.0,0.0,0.0,0.0,5.0,0.0,2.7,54.0,0.0,0.0,16.7,1.6,6.3,0.7,0.7,413.4,0.7,16.0,512.9,2.0,0.0,10.7,2.0,2.0,0.7,3.0,2.7,0.0,5.3,25.0,4.3,16.0
CD_I1001396,0.0,Isaac,Cumming,25,188,0,13,RIGHT,NSW,2016,2018,North Broken Hill (NSW)/North Adelaide (SANFL)/WSU (NEAFL),20.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1001396.png?im=Scale,width=0.6,height=0.6",11/08/1998,CD_T1010,GWS,GWS GIANTS,GIANTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,321.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1001398,3.0,Matthew,Kennedy,26,188,0,7,RIGHT,NSW,2015,2016,Collingullie-Glenfield Park (NSW)/NSW-ACT U18/GWS,13.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1001398.png?im=Scale,width=0.6,height=0.6",06/04/1997,CD_T30,CARL,Carlton,Blues,3.0,75.7,2.0,0.0,22.0,3.0,6.0,0.0,0.0,1.0,1.0,44.7,21.0,2.0,0.0,0.0,17.0,72.7,44.0,178.0,32.0,18.0,6.0,3.0,3.0,40.0,0.0,2.0,18.0,19.0,2.0,0.0,0.0,16.7,7.0,2.0,4.0,72.0,0.0,0.0,25.0,1.3,9.0,2.0,0.0,618.0,4.0,46.0,167.0,331.7,1.0,12.0,14.0,1.0,5.0,2.0,3.0,7.0,0.0,6.0,47.0,10.0,26.0,3.0,75.7,0.7,0.0,22.0,1.0,2.0,0.0,0.0,0.3,0.3,44.7,7.0,0.7,0.0,0.0,5.7,72.7,14.7,59.3,10.7,6.0,2.0,1.0,1.0,40.0,0.0,0.7,6.0,6.3,0.7,0.0,0.0,16.7,2.3,0.7,1.3,72.0,0.0,0.0,8.3,1.3,3.0,0.7,0.0,206.1,1.3,15.3,331.7,0.3,4.0,4.7,0.3,1.7,0.7,1.0,2.3,0.0,2.0,15.7,3.3,8.7
CD_I1001438,4.0,Bayley,Fritsch,27,188,0,31,LEFT,VIC,2017,2018,Coldstream (Vic)/Casey (VFL),31.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1001438.png?im=Scale,width=0.6,height=0.6",06/12/1996,CD_T90,MELB,Melbourne,Demons,4.0,93.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,41.2,14.0,3.0,1.0,33.3,6.0,63.6,33.0,209.0,21.0,13.0,3.0,3.0,4.0,57.9,1.0,11.0,5.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,59.1,0.0,0.0,22.0,2.0,10.0,8.0,3.0,653.0,4.0,40.0,137.0,349.7,0.0,0.0,22.0,0.0,19.0,3.0,0.0,6.0,4.0,0.0,34.0,4.0,20.0,4.0,93.0,1.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.3,41.2,3.5,0.8,0.3,33.3,1.5,63.6,8.3,52.3,5.3,3.3,0.8,0.8,1.0,57.9,0.3,2.8,1.3,2.8,0.0,0.0,0.0,0.0,1.0,0.0,0.3,59.1,0.0,0.0,5.5,2.0,2.5,2.0,0.8,163.3,1.0,10.0,349.7,0.0,0.0,5.5,0.0,4.8,0.8,0.0,1.5,1.0,0.0,8.5,1.0,5.0
CD_I1002138,3.0,Toby,Pink,25,194,0,32,RIGHT,SA,2023,2024,Tantanoola (SA)/Glenelg (SANFL),,other,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1002138.png?im=Scale,width=0.6,height=0.6",11/08/1998,CD_T100,NMFC,North Melbourne,Kangaroos,3.0,83.1,0.0,0.0,0.0,0.0,7.0,9.0,60.0,15.0,1.0,24.0,6.0,0.0,0.0,0.0,16.0,84.0,25.0,101.0,21.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,2.0,6.0,12.0,83.3,0.0,0.0,12.0,0.9,10.0,0.0,0.0,347.0,21.0,20.0,597.0,17.7,3.0,0.0,4.0,2.0,0.0,20.0,0.0,4.0,0.0,0.0,25.0,5.0,19.0,3.0,83.1,0.0,0.0,0.0,0.0,2.3,3.0,60.0,5.0,0.3,24.0,2.0,0.0,0.0,0.0,5.3,84.0,8.3,33.7,7.0,3.3,0.0,1.0,0.7,0.0,0.0,0.0,1.0,4.3,0.0,0.0,0.0,0.0,0.7,2.0,4.0,83.3,0.0,0.0,4.0,0.9,3.3,0.0,0.0,115.9,7.0,6.7,17.7,1.0,0.0,1.3,0.7,0.0,6.7,0.0,1.3,0.0,0.0,8.3,1.7,6.3
CD_I1002143,3.0,Ben,McKay,26,202,0,32,RIGHT,VIC,2015,2017,Warragul (Vic)/Gippsland U18/North Melbourne,21.0,nationalDraft,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1002143.png?im=Scale,width=0.6,height=0.6",24/12/1997,CD_T50,ESS,Essendon,Bombers,3.0,100.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,7.0,46.2,18.0,0.0,0.0,0.0,15.0,86.5,37.0,150.0,32.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,76.5,0.0,0.0,17.0,0.9,15.0,0.0,0.0,260.0,16.0,19.0,202.0,310.8,4.0,0.0,4.0,1.0,0.0,11.0,0.0,5.0,0.0,0.0,39.0,4.0,21.0,3.0,100.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,1.3,2.3,46.2,6.0,0.0,0.0,0.0,5.0,86.5,12.3,50.0,10.7,4.3,0.0,0.7,0.0,0.0,0.0,0.0,3.0,6.7,0.0,0.0,0.0,0.0,0.0,4.3,8.3,76.5,0.0,0.0,5.7,0.9,5.0,0.0,0.0,86.8,5.3,6.3,310.8,1.3,0.0,1.3,0.3,0.0,3.7,0.0,1.7,0.0,0.0,13.0,1.3,7.0
CD_I1002220,3.0,Esava,Ratugolea,25,197,0,27,RIGHT,VIC,2016,2018,Cobram (Vic)/Murray U18/Geelong Cats,43.0,nationalDraft,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1002220.png?im=Scale,width=0.6,height=0.6",24/07/1998,CD_T110,PORT,Port Adelaide,Power,3.0,88.2,1.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0,34.4,11.0,0.0,0.0,0.0,12.0,84.8,33.0,145.0,28.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,6.0,8.0,17.0,81.8,0.0,0.0,22.0,2.0,20.0,0.0,0.0,465.0,15.0,13.0,433.0,135.8,5.0,0.0,5.0,3.0,1.0,15.0,0.0,2.0,0.0,0.0,32.0,2.0,21.0,3.0,88.2,0.3,0.0,0.0,0.0,2.0,0.0,0.0,1.3,0.7,34.4,3.7,0.0,0.0,0.0,4.0,84.8,11.0,48.3,9.3,6.0,0.0,1.3,0.0,0.0,0.0,0.0,3.0,3.7,0.0,0.0,0.0,0.0,2.0,2.7,5.7,81.8,0.0,0.0,7.3,2.0,6.7,0.0,0.0,155.1,5.0,4.3,135.8,1.7,0.0,1.7,1.0,0.3,5.0,0.0,0.7,0.0,0.0,10.7,0.7,7.0
CD_I1002222,3.0,James,Worpel,25,186,0,5,RIGHT,VIC,2017,2018,Bell Park (Vic)/Geelong U18,45.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1002222.png?im=Scale,width=0.6,height=0.6",24/01/1999,CD_T80,HAW,Hawthorn,Hawks,3.0,77.5,1.0,0.0,59.0,7.0,15.0,0.0,0.0,0.0,0.0,47.8,44.0,0.0,0.0,0.0,27.0,69.2,91.0,326.0,63.0,31.0,2.0,3.0,5.0,50.0,5.0,2.0,30.0,40.0,0.0,0.0,0.0,0.0,25.0,0.0,8.0,60.8,0.0,0.0,51.0,1.3,8.0,0.0,0.0,1659.0,3.0,70.0,56.0,443.9,10.0,0.0,23.0,4.0,4.0,1.0,12.0,15.0,0.0,19.0,92.0,19.0,48.0,3.0,77.5,0.3,0.0,59.0,2.3,5.0,0.0,0.0,0.0,0.0,47.8,14.7,0.0,0.0,0.0,9.0,69.2,30.3,108.7,21.0,10.3,0.7,1.0,1.7,50.0,1.7,0.7,10.0,13.3,0.0,0.0,0.0,0.0,8.3,0.0,2.7,60.8,0.0,0.0,17.0,1.3,2.7,0.0,0.0,553.2,1.0,23.3,443.9,3.3,0.0,7.7,1.3,1.3,0.3,4.0,5.0,0.0,6.3,30.7,6.3,16.0
CD_I1002227,3.0,Jack,Higgins,25,178,0,1,RIGHT,VIC,2017,2018,East Malvern (Vic)/Oakleigh U18/Richmond,17.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1002227.png?im=Scale,width=0.6,height=0.6",19/03/1999,CD_T130,STK,St Kilda,Saints,3.0,85.5,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,56.1,23.0,3.0,0.0,0.0,11.0,68.2,44.0,208.0,30.0,13.0,11.0,1.0,3.0,58.3,4.0,7.0,21.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,54.2,0.0,0.0,24.0,1.2,5.0,2.0,1.0,548.0,5.0,55.0,227.0,295.6,1.0,0.0,24.0,3.0,12.0,3.0,2.0,9.0,5.0,2.0,41.0,5.0,18.0,3.0,85.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.1,7.7,1.0,0.0,0.0,3.7,68.2,14.7,69.3,10.0,4.3,3.7,0.3,1.0,58.3,1.3,2.3,7.0,6.7,0.0,0.0,0.0,0.0,2.0,0.0,2.7,54.2,0.0,0.0,8.0,1.2,1.7,0.7,0.3,182.9,1.7,18.3,295.6,0.3,0.0,8.0,1.0,4.0,1.0,0.7,3.0,1.7,0.7,13.7,1.7,6.0
CD_I1002228,3.0,Lachie,Fogarty,25,180,0,8,RIGHT,VIC,2017,2018,Spotswood (Vic)/St Kevin&apos;s College (Vic)/Western U18/Geelong,22.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1002228.png?im=Scale,width=0.6,height=0.6",01/04/1999,CD_T30,CARL,Carlton,Blues,3.0,77.6,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,35.9,14.0,1.0,0.0,0.0,10.0,75.6,41.0,192.0,31.0,11.0,6.0,0.0,4.0,100.0,6.0,1.0,10.0,23.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,61.1,0.0,0.0,18.0,0.8,6.0,0.0,0.0,525.0,4.0,42.0,455.0,117.4,0.0,0.0,14.0,3.0,1.0,3.0,0.0,16.0,10.0,0.0,39.0,7.0,25.0,3.0,77.6,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,35.9,4.7,0.3,0.0,0.0,3.3,75.6,13.7,64.0,10.3,3.7,2.0,0.0,1.3,100.0,2.0,0.3,3.3,7.7,0.0,0.0,0.0,0.0,4.7,0.0,1.7,61.1,0.0,0.0,6.0,0.8,2.0,0.0,0.0,175.1,1.3,14.0,117.4,0.0,0.0,4.7,1.0,0.3,1.0,0.0,5.3,3.3,0.0,13.0,2.3,8.3
CD_I1002232,3.0,Andrew,Brayshaw,24,185,0,8,RIGHT,VIC,2017,2018,Hampton Rovers (Vic)/Haileybury College (Vic)/Sandringham U18,2.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1002232.png?im=Scale,width=0.6,height=0.6",08/11/1999,CD_T60,FRE,Fremantle,Freo,3.0,78.8,0.0,1.0,45.0,7.0,12.0,0.0,0.0,0.0,0.0,31.2,24.0,0.0,0.0,0.0,27.0,76.3,80.0,293.0,61.0,27.0,1.0,4.0,1.0,100.0,3.0,1.0,23.0,39.0,0.0,0.0,0.0,0.0,8.0,1.0,7.0,65.9,0.0,0.0,41.0,1.1,15.0,0.0,0.0,1148.0,6.0,78.0,45.0,459.1,6.0,0.0,19.0,8.0,1.0,1.0,4.0,13.0,2.0,11.0,77.0,15.0,53.0,3.0,78.8,0.0,0.3,45.0,2.3,4.0,0.0,0.0,0.0,0.0,31.2,8.0,0.0,0.0,0.0,9.0,76.3,26.7,97.7,20.3,9.0,0.3,1.3,0.3,100.0,1.0,0.3,7.7,13.0,0.0,0.0,0.0,0.0,2.7,0.3,2.3,65.9,0.0,0.0,13.7,1.1,5.0,0.0,0.0,382.9,2.0,26.0,459.1,2.0,0.0,6.3,2.7,0.3,0.3,1.3,4.3,0.7,3.7,25.7,5.0,17.7
CD_I1002235,3.0,Cam,Rayner,24,186,0,16,RIGHT,VIC,2017,2018,Hillside (Vic)/PEGS (Vic)/Western U18,1.0,nationalDraft,MIDFIELDER_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1002235.png?im=Scale,width=0.6,height=0.6",21/10/1999,CD_T20,BL,Brisbane Lions,Lions,3.0,82.8,1.0,0.0,27.0,5.0,11.0,0.0,0.0,0.0,1.0,41.5,22.0,2.0,0.0,0.0,20.0,72.0,50.0,223.0,36.0,13.0,4.0,2.0,2.0,50.0,2.0,3.0,17.0,26.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,54.2,0.0,0.0,24.0,0.9,8.0,1.0,2.0,684.0,5.0,54.0,176.0,325.8,4.0,0.0,17.0,4.0,6.0,3.0,3.0,15.0,3.0,8.0,53.0,9.0,31.0,3.0,82.8,0.3,0.0,27.0,1.7,3.7,0.0,0.0,0.0,0.3,41.5,7.3,0.7,0.0,0.0,6.7,72.0,16.7,74.3,12.0,4.3,1.3,0.7,0.7,50.0,0.7,1.0,5.7,8.7,0.0,0.0,0.0,0.0,2.3,0.3,1.7,54.2,0.0,0.0,8.0,0.9,2.7,0.3,0.7,228.1,1.7,18.0,325.8,1.3,0.0,5.7,1.3,2.0,1.0,1.0,5.0,1.0,2.7,17.7,3.0,10.3
CD_I1002239,3.0,Adam,Cerra,24,188,0,5,RIGHT,VIC,2017,2018,Norwood (Vic)/Wesley College (Vic)/Eastern U18/Fremantle,5.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1002239.png?im=Scale,width=0.6,height=0.6",07/10/1999,CD_T30,CARL,Carlton,Blues,3.0,79.0,0.0,0.0,62.0,4.0,8.0,0.0,0.0,0.0,1.0,41.9,26.0,0.0,0.0,0.0,41.0,74.2,62.0,258.0,46.0,21.0,2.0,3.0,2.0,66.7,3.0,2.0,18.0,28.0,0.0,0.0,0.0,0.0,12.0,0.0,7.0,61.8,0.0,0.0,34.0,1.2,9.0,1.0,1.0,999.0,4.0,72.0,47.0,452.1,0.0,0.0,12.0,1.0,3.0,0.0,8.0,17.0,4.0,12.0,62.0,12.0,36.0,3.0,79.0,0.0,0.0,62.0,1.3,2.7,0.0,0.0,0.0,0.3,41.9,8.7,0.0,0.0,0.0,13.7,74.2,20.7,86.0,15.3,7.0,0.7,1.0,0.7,66.7,1.0,0.7,6.0,9.3,0.0,0.0,0.0,0.0,4.0,0.0,2.3,61.8,0.0,0.0,11.3,1.2,3.0,0.3,0.3,333.3,1.3,24.0,452.1,0.0,0.0,4.0,0.3,1.0,0.0,2.7,5.7,1.3,4.0,20.7,4.0,12.0
